index	statistic	pvalue	gene
3277	-0.857672337874615	0.394665403250725	FAM3A
624	0.856492233070594	0.395441952771985	MED20
623	0.856078594133645	0.395668702099805	BCDIN3D
3799	0.853500475169556	0.397372867161571	MPZL1
3798	0.849097306645753	0.399795298475704	YARS2
3797	0.849091323779277	0.399798596196862	PITX1
3800	0.844147734625527	0.402529227704821	SNX3
3806	0.844034443366016	0.402591939703157	ZBED4
3380	0.843234345884279	0.403113403132164	RD3
3807	0.842882241784516	0.403154716432617	MRPS23
3373	0.840131821524625	0.404833982519917	CLNS1A
2859	0.840031610814529	0.404400447830514	DVL3
2264	0.838911658336698	0.405023434234061	PRPF31
626	0.837586166289548	0.405888214700932	CDC45
3372	0.837430048382833	0.40633599507985	SNRPG
627	0.837137129584123	0.406138365198104	MAGEA9
3796	0.829178248898771	0.410867699454211	ZFAND2B
3803	0.827187536199683	0.41198449365915	FAM46C
3371	0.82704634324695	0.412140494108304	UBL7
3370	0.825026808774894	0.41327527259932	ERCC1
3283	-0.824893753134911	0.412870774427706	FAM160A2
2874	0.823256509061918	0.413793311534213	PLEKHF2
2312	0.823077222738982	0.414084211617701	LSM4
793	0.822188134482714	0.414395982726606	ANLN
2674	0.822173665625539	0.414404148279492	CCDC93
3282	-0.819920244182496	0.415677066954347	SENP2
2865	0.812740609790809	0.419748495936991	PHF21A
629	0.812445140375236	0.420039001135287	CSN2
2655	0.804302052263257	0.424623918442891	RAB2B
2595	-0.802027117757482	0.426052782195204	YIPF3
3771	0.798144075175779	0.42841695993353	RPS25
665	0.796170356275315	0.429356200052116	EIF4EBP2
3802	0.795096811085123	0.430242058119759	THOP1
628	0.792253998645249	0.431616577748278	GGACT
2313	0.787611876660564	0.43436736754128	RTP5
3276	-0.786772475210871	0.434674128023669	VARS2
3805	0.782827039043787	0.437348711118292	HIPK1
2266	0.782556280804072	0.437184441629775	SSNA1
2656	0.781484903525934	0.437808905591466	TBC1D23
2866	0.772679965560611	0.442904092395658	RNF111
630	0.771938947501561	0.443454876665632	PER1
2661	0.771479397701928	0.443609421983304	BMS1P5
2867	0.76601932622716	0.446825493248706	CSNK2A1
792	0.76485342501862	0.447513988386426	EIF2B4
2660	0.762238443170497	0.44906045285929	C22orf39
2823	-0.758559103263033	0.451241626175007	FOXR1
2242	-0.755228309583981	0.45322147195325	EAF1
2824	-0.753823820098561	0.454057816134439	DES
2541	-0.738567906547141	0.463490002850964	CARKD
2532	-0.737438501929538	0.464170435784262	KRTAP12-1
2657	0.736209836453811	0.464675860326647	P4HA3
2596	-0.733501339264511	0.466425374335446	UXT
2533	-0.732680068185807	0.467043527560254	CNNM3
2658	0.731714478223448	0.467393978528584	WDR62
2861	0.731475184312783	0.46748560042793	YTHDC1
3338	-0.731077657561222	0.467951642648692	ZNF223
2597	-0.726355499604555	0.470757712671961	DHRS1
591	-0.71685901945605	0.476550358745042	CLEC7A
2862	0.716452420059088	0.4766373441396	SH3GL1
2598	-0.715764999760727	0.477220256081481	ZNF138
2241	-0.710904344817506	0.480042490821251	SDCBP
2540	-0.708576072230535	0.48175216268472	NOTCH2NL
2240	-0.707494056506702	0.482142303610823	BCL6
2659	0.707048449618625	0.482417054823457	DYRK2
2822	-0.705261608251787	0.48351965807827	PPCDC
592	-0.69988887311535	0.487001029657326	MSR1
2890	0.696101546993111	0.489194028875247	QRICH1
2535	-0.691830181108569	0.492121597237711	CRCT1
2536	-0.691830181108569	0.492121597237711	KRTAP10-8
2539	-0.689198142730033	0.493762550548399	ALDH3B1
593	-0.688225001295555	0.494257129859174	IL1RL1
789	0.687263574063766	0.494703593216303	SSSCA1
2534	-0.683719836851891	0.497187662286813	HPCAL1
2825	-0.683029424044084	0.49735516496846	SEC24D
670	0.681709211131565	0.498336345200637	PYCARD
2537	-0.674411836762392	0.503036894020341	SLC23A1
2538	-0.67435400545022	0.503073352355432	ZFYVE21
2239	-0.669514157767169	0.505870628380955	GPKOW
2235	-0.668326572472608	0.506622628787602	TRIM42
2236	-0.667953231769768	0.506859159422573	IQUB
2237	-0.667953231769768	0.506859159422573	PIN1
2602	-0.666944502173533	0.507647518669763	TYMSOS
607	0.666834764903887	0.507717072921521	TMEM218
671	0.664460656845866	0.509223100721971	KPNA6
2238	-0.663464972051883	0.509707360892601	FAM124B
2871	0.65184738783219	0.51711951054946	DPPA4
2806	-0.64505619301767	0.521478762966074	PDE9A
2857	-0.632787170504399	0.529448197759865	YES1
675	0.613681201039185	0.541910898360274	TUBA3E
2826	-0.613662994510584	0.541879388439455	MBNL1
2600	-0.612019113200914	0.543093574887433	MOBP
2599	-0.611854546519185	0.543201652832017	ZNF433
2601	-0.611788322539248	0.543245148044788	ZNF670
2856	-0.610518337607603	0.543988426607886	TRAF6
2868	0.607119312923396	0.546182686296794	YPEL3
2247	-0.60129448683045	0.550027818956899	KIF9
2827	-0.601014566962857	0.550212946173208	NAF1
2828	-0.595926196110458	0.553583661058712	LGALS9B
2875	0.594465427931488	0.554553239909703	TRAPPC3
2876	0.594465427931488	0.554553239909703	MEAF6
664	0.594273780174948	0.55476574677239	ITPKB
2869	0.593744198778426	0.555032266978737	ZYX
2870	0.592907509325195	0.555588240610643	ZNF398
633	0.591268080849284	0.556763172923618	ACTR10
634	0.591268080849284	0.556763172923618	AGPAT1
631	0.583490569134292	0.561948345644431	KIAA1147
2807	-0.581903361759157	0.562926280908741	KIAA1958
2864	0.577856064397548	0.565637218518293	ZNF460
2148	-0.577641965887125	0.565863271062147	MTFR2
652	0.577029492432023	0.566274024335742	CCDC158
2863	0.576938133728633	0.56625295599973	FGF12
2855	-0.576434757244632	0.566631156488531	TRAF3IP2
4029	0.570496627294161	0.570846015481831	NR5A1
662	0.570045215655498	0.570968373031394	ARSI
3340	-0.56933909601037	0.571531226274905	DUSP12
663	0.567793991219398	0.572485537802835	MIF
661	0.565515467122708	0.574023100763836	IL17F
674	0.563516918616775	0.575373386681678	ARHGAP35
653	0.561019691115832	0.577062761134369	KRT73
2234	-0.560497332979911	0.577336810114222	TRAF2
2878	0.559358552442627	0.57810840788546	CTH
2232	-0.559203566639686	0.578213459313343	PNMA1
2854	-0.55896904859197	0.578411418623687	NRF1
669	0.558794464047296	0.57857014779475	GYS1
4031	0.558568771394726	0.578900362738078	SEPT2
791	0.553825063666502	0.581864776096916	CHMP2A
632	0.552118608383583	0.583103799161498	CXorf57
3364	0.551124904542407	0.584002543878035	RELL2
2829	-0.548287162206213	0.585635822795484	SIRPB1
3342	-0.546569642650647	0.586968232027783	UBE3A
4030	0.544862457432621	0.588222949933041	NR0B1
2498	0.544245568782947	0.588644212602013	CATSPER1
649	0.542339867674784	0.589775218540972	HRASLS5
648	0.542143396232351	0.589909628329836	ACMSD
4024	0.539092170373375	0.592168971825747	KPNA1
2233	-0.538634812478633	0.592236312410414	BEX2
668	0.537383949287192	0.59321009555084	LSM1
3353	-0.537001169732102	0.593514143044283	CTNNAL1
606	0.536470837794621	0.593836510422523	FASTKD5
3339	-0.529426770470983	0.598720136749997	ZC4H2
654	0.5282868402081	0.599425517612511	MPG
655	0.528281417451545	0.599429255601593	ADD1
3341	-0.528266775541252	0.59951929540421	HSPB8
3352	-0.527549121579322	0.600013959468424	TMEM159
650	0.527191488859403	0.600180780161422	AKTIP
2877	0.526260423882803	0.600749085037806	UBXN2B
651	0.525128314490783	0.601604572119556	INIP
590	-0.523731576316885	0.602569345837172	TMEM147
2860	0.519838013289616	0.605189545553257	NOL12
2231	-0.519469155958445	0.605445031794939	EHHADH
659	0.517183256363665	0.607102004502718	NUP155
666	0.516111890025941	0.607883273106097	GYG1
3357	0.513051126146589	0.610130876476961	RUSC1-AS1
672	0.51189784997133	0.610771861292594	ANKRD45
589	-0.511470770156991	0.611106641194613	OCLN
4025	0.511217341305936	0.611405077680573	SAT2
3355	0.511134196909022	0.61146287912766	RNF135
3356	0.510888618670783	0.611633618079436	WDR5
4026	0.510134663028528	0.612157943576741	KPNA5
4027	0.508801160077969	0.613085806144591	SPOPL
3345	-0.508760677701737	0.61303144355047	STX19
586	-0.50871848609084	0.613021839006059	TSPAN15
4032	0.506965030991959	0.614364445404499	SEPT6
790	0.501395362500439	0.618023945975791	AMPD2
660	0.500170869144996	0.618950213353882	GET4
585	-0.494301788887424	0.62309799884544	ADIPOQ
4028	0.494176601064964	0.623303353065014	SDSL
637	0.489567502373334	0.626386965033341	CCT3
3358	0.487002145767605	0.628385034956408	ZXDC
667	0.486076257675298	0.628879850392056	SPZ1
658	0.485664996564474	0.629133929226642	ILVBL
3359	0.485472794369664	0.629461582394772	SHMT1
673	0.483153862215712	0.630904306162514	IRAK1BP1
3343	-0.482424700103555	0.631490812797119	ASAP3
3354	-0.482016858957117	0.631778584257886	USH1C
3344	-0.481472253870157	0.632162945418396	PDZD3
2218	0.478433083545556	0.634172040773749	CEP44
3337	-0.472287240875135	0.638660706349062	NYAP2
656	0.471926394352792	0.638846323016992	SERPINF1
2262	0.468531573344305	0.641191396589869	SFN
2693	-0.467755581634175	0.641742915918748	CA6
2518	-0.465179367129323	0.643783235184398	KRTAP3-2
2248	-0.462674768596863	0.645358996867489	HOMEZ
2692	-0.462454475031862	0.645515978349285	EFNA3
2830	-0.46235150784053	0.645589358464667	BBS2
3335	-0.462187030507805	0.645838976984639	RBM8A
3336	-0.460152109264507	0.64728934982325	AGFG1
3274	-0.459309421047408	0.647822259541483	SH3GLB1
2245	-0.458802071948512	0.64812104380949	ROPN1
2147	-0.454024651678634	0.651597726305562	GFAP
3275	-0.452809879399334	0.652466869463665	PPIF
579	-0.452107423390162	0.653002516772529	TMEM140
2499	0.452005230572114	0.653181847150489	PLSCR1
3351	-0.448401480858542	0.655691332198987	DMD
2497	0.447283903212653	0.656564051693506	KRTAP10-11
3334	-0.444996070073637	0.658134744778253	MAGOH
2246	-0.444002211722231	0.658722049542984	PRKAA1
657	0.442212748238522	0.660069348560304	NEDD4L
3333	-0.440305162703705	0.661506667184527	SUMO2
2354	0.43955407419562	0.662081491129226	KRT40
2355	0.438357185692515	0.662943158658411	FXR2
2691	-0.43639184443611	0.664200997525179	TMEM150A
2357	0.432314990347887	0.667300063740011	SYT6
3346	-0.430614640088095	0.668494761890371	STXBP1
2170	0.430050972099316	0.668809001417176	LMO1
580	-0.427028913507214	0.67105613016827	CSGALNACT2
3348	-0.423385808690087	0.673727016474738	HSFY1
2261	0.422705947174834	0.674100251379659	LONRF1
2244	-0.420378993815325	0.675789215528588	MAGOHB
2831	-0.419811500145056	0.676201372025983	NEU4
3347	-0.418720852183089	0.677112189307183	SLC41A3
3361	0.416206084168979	0.679005562258878	SYTL5
581	-0.41393617086062	0.680560376393755	ECE2
3349	-0.413920884687575	0.680602349728187	SOX15
3360	0.413279250348801	0.681134628201769	SULT1A3
3350	-0.412966312381062	0.681297282443192	RBM47
2164	0.41281116645693	0.681321281578025	RNF213
582	-0.411913560565699	0.682033334362079	KLRG1
2217	0.409113837405942	0.683989333684234	FAM161A
595	-0.406497179940518	0.685983916882229	ATP6V0C
2169	0.404202950013981	0.687603080948938	CDX4
2344	0.40409982911406	0.687796527372627	TIFA
2496	0.403947848516907	0.687939976501836	RGS20
2163	0.403657848393349	0.688001618167386	TRIM27
605	0.400701754920973	0.690220754975757	DDX39A
2158	0.400413198514973	0.690349041205852	TSC22D4
2243	-0.399626280064167	0.690925353692287	AES
2684	-0.398182388348519	0.692009782636521	BUD31
636	0.39790625879568	0.692239584800064	ATP5G1
2263	0.396809733151918	0.692989602655091	MKRN3
2844	-0.395240951310467	0.694140380414549	RAB3IL1
594	-0.394724901946566	0.694600705386428	SEC22A
2843	-0.394545747977448	0.694650577609505	PTPN23
2842	-0.39117072188928	0.697129463046078	SERF2
596	-0.388975064305595	0.698824212101709	MALL
2889	0.387589127218299	0.699763702919847	PUF60
2159	0.386859394832342	0.700326529969381	DDX6
2356	0.385870629317052	0.70116670166992	PIM1
2484	0.385316064023492	0.701637653139722	ARFGAP1
2161	0.384524117364539	0.702046433550346	FAM214A
635	0.383963742594437	0.702485743541764	ARRB2
2162	0.383364997583191	0.702900694241625	DCX
2490	0.382538701716596	0.703683162513341	RGS17
2173	0.379998566132125	0.705383905327709	TMSB4X
578	-0.377980204905921	0.706927058529385	C10orf35
2483	0.37779068338911	0.707185161627158	GRN
2489	0.377752828338568	0.707213108189383	C19orf66
2482	0.377732573915248	0.707228061222399	NR1D2
2485	0.376940424823487	0.707812964519679	BCL6B
2488	0.376932996308943	0.707818450392432	ATG9A
2160	0.376883167444791	0.70768482052532	GATAD2B
2258	0.372192232510322	0.711129955210074	RPGRIP1
4033	0.371803699688837	0.711579374950751	SEPT1
2257	0.365546636432485	0.716056472524894	CBX8
2205	0.364714372797185	0.716723258082964	MIPOL1
2260	0.363793892739001	0.717357852542191	CRX
2495	0.363263972221923	0.717939059010155	GLRX3
3324	0.36273020758783	0.718249007313888	TTC32
2252	0.359248562454307	0.720736594362258	FSD2
2154	-0.357527753515783	0.722040731877913	ALAS1
2888	0.356851960791812	0.722520353727357	SAP30BP
2681	-0.352906826162938	0.725483222408218	SELM
2157	0.349885564554544	0.727714117201397	PPL
2679	-0.346978770661895	0.729885081740531	NPPB
2486	0.345903006059195	0.730866868034189	FBXW5
2487	0.345583997244442	0.731105169325232	GNMT
3363	0.343304157820223	0.732808998536633	OXSR1
2886	0.343124765563784	0.732766906448041	PNP
2493	0.342741236867045	0.733229904629586	CREB5
2156	0.34240332449192	0.733329226209511	TTC23
2345	0.340971246937215	0.734499098067022	DCTD
2172	0.340134170444935	0.735028058306275	SPERT
2682	-0.337841015897708	0.736746212250317	RPUSD3
2683	-0.333204509431633	0.74022425452935	CLEC18A
2492	0.331090572871374	0.741959695525136	ADAMTSL4
3323	0.330290092682023	0.742482861669323	SNX10
2887	0.327948978420535	0.744151852174243	DACH1
584	-0.323945768208818	0.747230492394879	CLDN7
2494	0.323924690578442	0.747346183535951	MAPKBP1
2845	-0.320690523133937	0.749617720316098	SH3KBP1
2224	0.319509177317383	0.750508545744689	IKZF1
2491	0.318850137293317	0.75116837144051	COL8A1
3362	0.318672464191216	0.75130231070511	RAB27B
2846	-0.315667134287259	0.75340809729376	PSMA3
604	0.314551209759051	0.754314586468009	SARNP
3322	0.314541591458184	0.754344659727703	WIPI2
2153	-0.312168644042252	0.756071773651958	FAM208B
2510	0.311483095082502	0.756703142829171	KRTAP9-4
2171	0.310799395552894	0.757107053604851	CKS1B
2230	0.308795183849449	0.758603177918153	C8orf33
2152	-0.308430957046039	0.758919625824766	MORN3
2206	0.306537717040677	0.760332138869232	FBF1
587	-0.306295717155523	0.760557366244293	ENTPD3
2353	0.30488383587036	0.761671603114635	FAM74A4
2352	0.304066112443398	0.76229098595279	SLIRP
2175	0.303466039440297	0.762659333955239	ZC2HC1C
600	0.301185459866924	0.764429805896593	SEC23B
3307	-0.298937376070616	0.766135280406822	RTN3
3306	-0.297385084699796	0.767313583503264	PPP2R3C
3321	0.296287955681847	0.768168106446009	DDA1
638	0.295500306644727	0.768724458673067	EP400
2174	0.294485764418874	0.76947563455937	CDC20B
2605	-0.293633643305852	0.770163481873705	THAP10
2223	0.29224113044963	0.771163363989628	SPATC1L
601	0.291789746701891	0.771565428025384	PRRC1
2606	-0.291605001309774	0.771705935470439	ZNF136
2165	0.289913929674285	0.772972293981688	TP53BP2
602	0.289104601691062	0.773608360723758	UQCRB
603	0.286478541637308	0.775607900596335	ACCS
2351	0.286233317346525	0.775815309445911	ZBTB38
2511	0.285791657529608	0.776195308512368	LCE4A
2680	-0.283906991491527	0.777510412158955	PSMB10
2219	0.27821172663513	0.781856579820328	ZNF572
2222	0.277000404510872	0.78278187098889	TBC1D7
2166	0.274483978970166	0.784741093330312	CWF19L2
3319	0.270741940246216	0.787641134492902	KIAA0368
2259	0.269465992489086	0.788544208845218	FEM1C
2225	0.26818587566597	0.789524436785185	MORF4L1
3272	-0.26730624245975	0.790233196126601	PBX3
2506	0.265151905963159	0.791961245364364	SMCP
3309	-0.264990793293555	0.792025479774784	SNX4
3273	-0.26410713309873	0.792684491714134	MAGEC2
2507	0.258984011271273	0.796690054884477	KRTAP4-2
583	-0.258526191960239	0.796983705333575	BRICD5
2516	-0.25740018899057	0.797905590777173	LCE1B
2180	0.250222378287068	0.803331093312564	PPP1R18
2512	0.249763038776194	0.803773906266945	OTX1
2227	0.246011713461567	0.806556898654003	SCNM1
2228	0.246011713461567	0.806556898654003	SSX2IP
2226	0.246005314405252	0.806561827962913	NAB2
2229	0.246003734314797	0.806563045136405	C14orf105
2513	0.245861287086544	0.806776400435342	HOXA1
598	0.243872235486058	0.808253939663166	EMP1
2176	0.243324386554276	0.80864324831804	TRIM23
2881	0.239933083307419	0.811242905030036	AHCYL1
2504	0.235021214332884	0.815133370565991	DOCK2
3327	0.234314054334702	0.815643997951617	FLI1
2346	0.233287356323442	0.8164369496424	AQP1
2505	0.230417194590017	0.818689385452744	KRTAP26-1
2179	0.230114875502647	0.818841033832457	CCDC57
3328	0.229465135925955	0.819390665838901	ZNF219
3325	0.222334321880377	0.824908199982668	ZNF18
3308	-0.222221587538528	0.824979724308504	TFAM
2150	-0.221872222508428	0.825235132813639	FAM50B
2835	-0.221401384918186	0.825571168826891	LGALS9C
644	0.220304369062539	0.826449833218721	C5
2885	0.218725598232369	0.827645083004658	PLEKHA5
2149	-0.218471253775119	0.827870587372617	GOLGA2
2834	-0.2143984127448	0.831001548032867	ESRRG
2884	0.21354284311913	0.831665564121966	PDZD11
597	0.210359944424587	0.834178494859693	CLDN8
3326	0.209040702770538	0.835217845732906	SOX30
2187	0.209026463575307	0.835186079936541	CCDC136
2883	0.205496055893189	0.837916727098171	AFF4
2509	0.200192034121849	0.842126551525608	KRTAP9-2
2840	-0.196602563013148	0.844837876665308	CST2
2178	0.193856654131943	0.846989606082718	LINC00526
2348	0.192640314770545	0.847976946962523	ZNF337
2192	-0.192235438437797	0.848253201254572	KPNA2
2349	0.191537745531396	0.848836231104849	CCDC112
2838	-0.190680708837812	0.849453282924079	STAC
2690	-0.190153422656026	0.849864501469393	FAM71E2
3320	0.187526664829091	0.851963806516763	CDIPT
2347	0.186786997634613	0.852540813215461	RIMBP3
2184	0.18515025889968	0.853780134667192	LDOC1
2253	0.185130835786293	0.853783589110098	POLL
2177	0.183977487324188	0.85469569737234	SIRPA
2879	0.18055878086577	0.857354356115612	GUCD1
643	0.179839283655282	0.85793969410321	KRT17
2837	-0.175467509332196	0.861334156344016	UBE2E2
2880	0.175212668736657	0.861533458809283	C1orf35
2836	-0.17512879130759	0.861599058573781	HDAC7
2500	0.174258155925244	0.86235248305291	LCE2D
2603	-0.168693591137898	0.866667952665459	CCNDBP1
2501	0.166746073813839	0.86822921653926	SPRY2
2517	-0.166679740647982	0.868281143170887	KRTAP4-12
2182	0.165765697619825	0.868938352407269	BARD1
2254	0.16479211671832	0.869690636690033	TCEA2
2181	0.16410985868477	0.87023555553316	FAM9B
2839	-0.162687393736618	0.87133996687153	KRTAP8-1
2833	-0.16178598610566	0.872046515680368	DCAF8
588	-0.159988876753747	0.873486798774205	SYNE4
2183	0.159770376577301	0.87363684804015	ZGPAT
599	0.15842777759866	0.874710725144273	SMIM3
2604	-0.157212969212645	0.875663367474602	RPS28
640	0.149137718624383	0.88199047418389	CHDH
641	0.148042595333197	0.882850573308451	ADPRH
2502	0.144617410331036	0.885594315156528	KRTAP4-11
2882	0.144170693201711	0.885874211077337	GDPD5
642	0.142485050401446	0.88721758107419	KIF20A
2689	-0.14246886373313	0.887212080065026	PDIA5
2256	0.138653509027599	0.89021266019731	SOX5
2849	0.137423533481033	0.89118031902004	PHC1
2185	0.132132503455362	0.895353100561714	LENG1
2255	0.128955859699246	0.897846531141873	KAT5
2675	0.128598464042833	0.898128058697124	KRTAP3-3
2186	0.12771701856932	0.89883045503699	HDAC4
2203	-0.126565744254237	0.899745678945059	MFAP1
3330	0.126546905776311	0.899777891754816	SLC16A3
2503	0.126392944731769	0.899927785355784	KRTAP4-7
2204	0.124060826329576	0.901711352619441	ENKD1
2190	-0.121105178826639	0.904041229781038	GEM
639	0.120873038632666	0.904232105067458	CTCF
2202	-0.120465830905507	0.904553148021924	CDCA7L
